post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score
4434,Facebook,text,08/26/2023 17:31,4949,83,702,Friday,neutral
4435,LinkedIn,poll,09/17/2023 12:47,2306,519,23,Monday,negative
4436,LinkedIn,carousel,06/21/2023 16:37,214,951,688,Thursday,negative
4437,Facebook,image,12/07/2023 15:13,4235,861,524,Tuesday,negative
4438,Instagram,video,04/20/2023 03:16,3569,858,167,Tuesday,neutral
4439,LinkedIn,text,01/25/2023 22:51,2614,219,152,Wednesday,neutral
4440,Instagram,video,09/01/2023 04:19,1968,315,24,Monday,neutral
4441,Instagram,poll,06/20/2023 14:53,1438,704,965,Sunday,positive
4442,Twitter,carousel,09/22/2023 20:15,1472,878,719,Saturday,neutral
4443,Instagram,poll,12/22/2023 04:42,694,272,460,Sunday,positive
4444,Twitter,image,12/07/2023 23:27,4653,718,110,Thursday,negative
4445,Facebook,image,03/30/2023 00:14,1416,767,746,Sunday,negative
4446,Instagram,video,10/31/2023 17:43,3770,248,219,Wednesday,negative
4447,LinkedIn,text,07/14/2023 02:44,3088,811,822,Tuesday,neutral
4448,LinkedIn,poll,11/14/2023 07:59,1241,162,418,Monday,neutral
4449,Twitter,carousel,09/29/2023 15:14,469,507,964,Thursday,negative
4450,Twitter,video,04/03/2023 12:29,3128,873,428,Tuesday,negative
4451,Twitter,carousel,07/03/2023 14:44,566,773,462,Monday,negative
4452,Instagram,text,08/19/2023 13:12,143,773,411,Friday,negative
4453,LinkedIn,text,05/16/2023 20:57,3896,832,705,Tuesday,neutral
4454,Instagram,text,04/21/2023 22:35,2007,495,176,Saturday,negative
4455,LinkedIn,carousel,03/17/2023 12:30,2338,163,928,Sunday,positive
4456,Facebook,text,05/21/2023 18:08,4732,47,147,Thursday,negative
4457,Instagram,carousel,10/09/2023 20:53,176,258,304,Thursday,positive
4458,Facebook,poll,08/20/2023 04:56,1713,956,974,Monday,positive
4459,Twitter,carousel,08/10/2023 13:21,3174,658,586,Wednesday,neutral
4460,Instagram,carousel,03/24/2023 21:17,2919,844,370,Friday,neutral
4461,LinkedIn,image,05/14/2023 03:40,3740,341,766,Friday,neutral
4462,Facebook,image,08/31/2023 16:54,2124,10,806,Friday,neutral
4463,Facebook,poll,06/25/2023 13:49,1433,930,489,Sunday,negative
4464,Twitter,image,05/12/2023 22:41,3938,966,693,Friday,negative
4465,Twitter,image,02/09/2023 04:07,3159,255,371,Friday,positive
4466,Twitter,video,03/10/2023 17:00,118,158,377,Wednesday,negative
4467,LinkedIn,video,09/01/2023 14:25,4277,363,274,Monday,neutral
4468,Twitter,poll,03/09/2023 10:25,4886,807,141,Tuesday,positive
4469,Instagram,text,04/28/2023 20:48,3794,373,341,Saturday,neutral
4470,Twitter,carousel,05/04/2023 12:37,4011,376,182,Wednesday,negative
4471,LinkedIn,text,02/01/2023 10:17,4778,283,339,Tuesday,positive
4472,Instagram,poll,01/13/2023 10:30,2432,161,37,Tuesday,positive
4473,Facebook,text,03/19/2023 17:06,3005,691,706,Thursday,positive
4474,Instagram,text,12/05/2023 07:22,3420,102,917,Tuesday,positive
4475,Twitter,video,10/16/2023 18:31,670,493,878,Tuesday,negative
4476,Twitter,text,11/28/2023 12:59,290,635,404,Sunday,negative
4477,LinkedIn,text,06/27/2023 00:46,2243,835,515,Monday,neutral
4478,LinkedIn,poll,11/10/2023 07:14,2515,378,622,Wednesday,negative
4479,Facebook,poll,04/11/2023 10:20,4556,55,960,Sunday,neutral
4480,LinkedIn,poll,11/14/2023 11:32,4808,84,225,Sunday,neutral
4481,LinkedIn,text,10/17/2023 11:09,1747,420,333,Sunday,negative
4482,Instagram,image,12/13/2023 06:58,2920,613,388,Wednesday,negative
4483,Twitter,poll,11/03/2023 20:13,184,88,317,Saturday,negative
4484,LinkedIn,poll,05/03/2023 23:22,962,527,634,Wednesday,negative
4485,LinkedIn,video,07/24/2023 22:18,808,455,540,Wednesday,neutral
4486,Twitter,image,12/11/2023 22:06,4436,774,224,Tuesday,positive
4487,Facebook,text,12/02/2023 05:56,4713,776,135,Monday,neutral
4488,Twitter,text,06/02/2023 05:40,2561,941,338,Wednesday,negative
4489,Instagram,poll,10/06/2023 17:12,4556,644,212,Tuesday,negative
4490,Twitter,carousel,10/12/2023 05:45,502,199,972,Tuesday,neutral
4491,Instagram,carousel,09/26/2023 06:21,3662,401,346,Thursday,negative
4492,Instagram,poll,07/11/2023 22:04,398,484,957,Tuesday,positive
4493,Facebook,text,01/18/2023 18:27,2253,759,449,Saturday,negative
4494,Instagram,text,03/29/2023 22:17,3740,235,755,Saturday,positive
4495,Twitter,carousel,12/30/2023 05:41,4278,558,530,Monday,neutral
4496,Instagram,video,08/24/2023 01:27,310,268,542,Friday,positive
4497,LinkedIn,carousel,06/18/2023 15:14,2281,166,138,Wednesday,neutral
4498,Twitter,video,05/31/2023 02:10,4117,440,528,Sunday,neutral
4499,Instagram,video,01/11/2023 09:46,4599,753,300,Friday,negative
4500,LinkedIn,image,12/12/2023 06:18,1864,826,641,Saturday,negative
4501,Twitter,poll,07/31/2023 03:29,4890,630,171,Saturday,positive
4502,Twitter,text,08/09/2023 13:40,4446,223,623,Monday,neutral
4503,LinkedIn,text,04/11/2023 01:20,449,771,949,Thursday,neutral
4504,Instagram,poll,08/05/2023 02:13,2118,495,536,Thursday,positive
4505,LinkedIn,video,11/13/2023 16:24,1919,454,831,Monday,positive
4506,Facebook,poll,06/12/2023 22:27,1382,537,813,Tuesday,neutral
4507,Instagram,text,09/10/2023 12:00,2056,990,203,Friday,negative
4508,LinkedIn,image,12/18/2023 10:35,4622,450,745,Thursday,negative
4509,Facebook,poll,09/10/2023 20:06,1006,860,601,Wednesday,positive
4510,LinkedIn,carousel,11/17/2023 12:16,2567,739,440,Thursday,positive
4511,Twitter,image,08/10/2023 05:56,2100,770,320,Sunday,positive
4512,Instagram,text,12/15/2023 20:33,4649,394,94,Tuesday,positive
4513,Twitter,video,10/12/2023 14:36,2352,672,440,Saturday,positive
4514,LinkedIn,poll,04/21/2023 16:04,912,291,111,Saturday,neutral
4515,Twitter,image,12/29/2023 14:21,2133,596,798,Sunday,negative
4516,LinkedIn,text,01/27/2023 13:17,1900,354,903,Monday,positive
4517,LinkedIn,carousel,10/15/2023 23:22,4606,561,858,Saturday,negative
4518,Facebook,text,11/27/2023 03:03,2523,917,254,Sunday,positive
4519,Twitter,carousel,02/15/2023 07:03,1274,985,674,Wednesday,neutral
4520,Instagram,text,09/01/2023 00:11,2278,274,654,Wednesday,positive
4521,LinkedIn,image,05/10/2023 08:54,1213,401,849,Wednesday,negative
4522,Twitter,text,06/19/2023 21:20,3121,250,254,Monday,neutral
4523,LinkedIn,image,07/06/2023 06:45,1896,399,513,Thursday,neutral
4524,Instagram,poll,02/17/2023 10:23,2670,974,87,Wednesday,negative
4525,Twitter,image,05/07/2023 09:34,2611,562,663,Thursday,negative
4526,LinkedIn,text,05/17/2023 18:00,3498,346,997,Saturday,neutral
4527,Twitter,image,09/06/2023 05:58,2921,755,938,Thursday,negative
4528,Facebook,carousel,09/25/2023 22:42,4025,265,869,Saturday,neutral
4529,LinkedIn,carousel,09/05/2023 05:58,3819,483,305,Monday,positive
4530,Twitter,text,01/14/2023 11:18,4485,842,715,Saturday,negative
4531,Facebook,carousel,11/06/2023 01:37,2444,72,653,Wednesday,neutral
4532,Instagram,poll,08/02/2023 03:48,3925,822,31,Wednesday,positive
4533,Twitter,video,11/02/2023 02:58,3169,814,973,Tuesday,negative
4534,Instagram,carousel,10/26/2023 09:57,1254,939,320,Tuesday,positive
4535,Twitter,carousel,08/31/2023 14:50,1631,687,208,Thursday,positive
4536,Twitter,video,11/13/2023 20:59,1425,784,913,Tuesday,negative
4537,Twitter,poll,02/23/2023 00:33,1292,93,606,Monday,positive
4538,LinkedIn,poll,07/08/2023 02:56,368,602,653,Thursday,neutral
4539,Facebook,image,02/18/2023 15:57,426,954,455,Sunday,negative
4540,Twitter,video,02/25/2023 09:24,761,523,155,Monday,negative
4541,LinkedIn,text,10/08/2023 14:43,1281,811,418,Tuesday,neutral
4542,Instagram,poll,02/18/2023 01:02,613,53,526,Tuesday,positive
4543,Twitter,video,04/16/2023 17:10,1564,743,498,Wednesday,positive
4544,Facebook,text,08/13/2023 03:44,802,891,650,Saturday,positive
4545,Instagram,poll,05/24/2023 08:34,4202,719,477,Friday,positive
4546,Twitter,text,05/18/2023 06:49,3229,608,139,Monday,positive
4547,Instagram,video,09/20/2023 15:52,2898,588,857,Thursday,neutral
4548,Twitter,poll,01/01/2023 12:05,1265,510,823,Saturday,positive
4549,Instagram,image,04/07/2023 22:50,1867,19,340,Sunday,negative
4550,Facebook,video,04/18/2023 03:12,4828,524,694,Monday,negative
4551,Instagram,video,10/19/2023 11:52,1283,15,271,Tuesday,negative
4552,Twitter,poll,09/02/2023 11:21,4982,175,89,Friday,neutral
4553,Facebook,text,01/05/2023 04:50,1597,668,629,Wednesday,neutral
4554,LinkedIn,image,08/22/2023 18:06,1446,311,999,Tuesday,negative
4555,Twitter,image,12/11/2023 20:52,461,538,257,Saturday,neutral
4556,LinkedIn,video,02/14/2023 21:15,2212,800,617,Monday,positive
4557,LinkedIn,image,10/22/2023 09:14,842,274,151,Wednesday,negative
4558,Twitter,video,10/10/2023 18:42,1703,381,251,Thursday,neutral
4559,LinkedIn,video,10/06/2023 19:32,4529,841,73,Sunday,negative
4560,LinkedIn,carousel,01/26/2023 20:43,2143,246,773,Tuesday,positive
4561,LinkedIn,image,03/13/2023 06:25,1035,980,863,Sunday,negative
4562,Twitter,text,01/10/2023 06:16,4545,327,763,Monday,negative
4563,Instagram,video,02/11/2023 17:22,2367,445,487,Friday,positive
4564,LinkedIn,image,12/04/2023 08:26,3733,31,406,Saturday,neutral
4565,LinkedIn,carousel,11/21/2023 08:14,1423,643,976,Wednesday,neutral
4566,Facebook,text,04/11/2023 12:04,77,187,852,Sunday,positive
4567,LinkedIn,text,07/12/2023 20:09,3759,357,312,Sunday,negative
4568,Facebook,image,07/07/2023 18:58,1101,221,135,Wednesday,positive
4569,Facebook,image,03/06/2023 14:44,4516,899,443,Wednesday,neutral
4570,Twitter,video,01/14/2023 03:43,3639,372,561,Tuesday,negative
4571,Instagram,video,05/18/2023 09:22,3562,927,611,Friday,positive
4572,LinkedIn,text,05/05/2023 10:24,3935,362,105,Wednesday,neutral
4573,Instagram,image,10/05/2023 03:52,3187,987,214,Sunday,negative
4574,LinkedIn,image,09/21/2023 04:12,815,905,526,Friday,negative
4575,Twitter,text,10/03/2023 04:57,1086,701,839,Sunday,negative
4576,Instagram,carousel,02/11/2023 22:35,4366,275,844,Thursday,negative
4577,Instagram,carousel,02/26/2023 18:07,135,143,131,Thursday,neutral
4578,LinkedIn,poll,03/04/2023 00:20,3891,228,178,Sunday,neutral
4579,Twitter,carousel,01/15/2023 11:44,3355,902,593,Thursday,negative
4580,Facebook,carousel,03/06/2023 04:16,2637,298,185,Friday,neutral
4581,Instagram,text,01/10/2023 22:05,1755,53,205,Monday,neutral
4582,Twitter,text,05/20/2023 14:42,1638,841,381,Friday,neutral
4583,Facebook,text,03/04/2023 15:47,1632,498,584,Tuesday,negative
4584,Instagram,video,05/30/2023 23:11,1043,431,479,Friday,neutral
4585,Instagram,image,03/02/2023 10:53,3635,427,79,Friday,positive
4586,LinkedIn,text,04/22/2023 16:15,2233,12,16,Saturday,negative
4587,Facebook,text,10/31/2023 22:38,580,270,787,Monday,positive
4588,Facebook,carousel,03/24/2023 00:55,2477,437,953,Tuesday,positive
4589,Instagram,poll,05/02/2023 23:30,1230,740,546,Friday,positive
4590,Twitter,image,09/13/2023 17:13,2135,595,722,Tuesday,neutral
4591,Instagram,video,01/21/2023 22:10,4637,892,134,Monday,negative
4592,Twitter,text,10/10/2023 01:00,2108,45,590,Monday,negative
4593,Facebook,video,11/23/2023 13:36,384,119,732,Sunday,neutral
4594,Instagram,text,03/26/2023 07:25,1037,76,988,Wednesday,neutral
4595,Facebook,carousel,04/26/2023 08:40,3414,409,72,Thursday,neutral
4596,Twitter,text,03/04/2023 10:06,4952,689,321,Thursday,negative
4597,LinkedIn,text,05/22/2023 05:07,2821,64,345,Wednesday,negative
4598,Instagram,text,03/06/2023 03:56,542,557,732,Friday,neutral
4599,LinkedIn,image,02/18/2023 02:42,4507,538,136,Thursday,negative
4600,Twitter,text,09/27/2023 04:49,3853,819,318,Wednesday,negative
4601,Twitter,text,06/15/2023 15:18,1548,276,269,Sunday,negative
4602,LinkedIn,video,11/29/2023 16:45,3005,76,195,Sunday,negative
4603,Facebook,carousel,01/31/2023 10:37,2950,979,364,Monday,negative
4604,Twitter,poll,02/08/2023 01:48,2286,427,185,Saturday,positive
4605,Instagram,poll,02/20/2023 13:38,877,131,418,Thursday,negative
4606,Twitter,poll,07/18/2023 03:46,675,666,867,Friday,neutral
4607,Instagram,poll,12/02/2023 15:32,4176,898,78,Thursday,neutral
4608,LinkedIn,carousel,03/05/2023 23:57,3292,345,375,Monday,neutral
4609,LinkedIn,carousel,06/17/2023 07:53,1490,433,690,Wednesday,neutral
4610,Facebook,poll,07/06/2023 05:45,4519,148,138,Wednesday,positive
4611,Instagram,carousel,03/26/2023 06:17,1168,482,458,Tuesday,positive
4612,Instagram,poll,11/26/2023 16:02,3854,548,247,Monday,neutral
4613,Twitter,image,07/04/2023 05:21,2524,909,161,Tuesday,negative
4614,Twitter,carousel,05/28/2023 02:06,2680,629,639,Tuesday,negative
4615,LinkedIn,video,06/15/2023 09:29,3424,525,886,Thursday,negative
4616,Facebook,text,07/19/2023 11:53,3252,670,356,Wednesday,neutral
4617,LinkedIn,video,08/30/2023 17:38,1017,195,96,Monday,neutral
4618,LinkedIn,poll,02/21/2023 10:45,1063,210,713,Saturday,negative
4619,LinkedIn,carousel,09/14/2023 01:19,3639,606,188,Monday,negative
4620,Instagram,poll,08/02/2023 15:06,1307,210,67,Wednesday,negative
4621,Twitter,video,05/17/2023 16:39,1592,117,543,Tuesday,negative
4622,Twitter,text,11/05/2023 04:35,79,938,943,Saturday,positive
4623,LinkedIn,image,09/04/2023 12:24,1447,847,624,Sunday,negative
4624,Twitter,text,12/09/2023 18:06,2062,720,697,Friday,negative
4625,Twitter,image,12/23/2023 15:58,3202,344,422,Saturday,neutral
4626,LinkedIn,poll,01/17/2023 07:32,2266,550,114,Wednesday,neutral
4627,Facebook,carousel,04/28/2023 22:48,3550,969,365,Tuesday,neutral
4628,Facebook,text,08/19/2023 00:29,970,807,994,Monday,positive
4629,Instagram,poll,06/17/2023 19:30,2900,812,459,Sunday,negative
4630,Facebook,text,08/08/2023 13:25,3472,705,576,Thursday,negative
4631,Instagram,poll,09/27/2023 23:13,1593,557,915,Saturday,neutral
4632,Instagram,image,02/22/2023 07:32,1107,691,209,Tuesday,positive
4633,Facebook,carousel,05/08/2023 11:22,1861,444,277,Saturday,neutral
4634,Twitter,image,03/31/2023 15:50,4845,836,90,Thursday,negative
4635,Instagram,image,02/20/2023 07:06,2385,838,484,Thursday,positive
4636,Facebook,image,11/25/2023 04:19,761,880,233,Monday,positive
4637,Instagram,poll,12/11/2023 22:22,3274,732,98,Monday,negative
4638,Twitter,carousel,02/21/2023 15:06,4486,483,552,Wednesday,neutral
4639,Instagram,text,11/15/2023 07:20,2979,836,864,Friday,neutral
4640,Facebook,video,07/10/2023 05:31,612,412,678,Saturday,positive
4641,Facebook,carousel,07/28/2023 12:13,3814,635,103,Thursday,negative
4642,Instagram,video,07/30/2023 05:53,2791,850,336,Saturday,positive
4643,Instagram,poll,05/06/2023 16:39,1871,353,349,Wednesday,neutral
4644,Twitter,image,11/17/2023 22:09,2167,845,521,Sunday,positive
4645,Instagram,text,09/04/2023 22:40,2852,666,758,Tuesday,positive
4646,Facebook,image,05/02/2023 04:21,2054,817,92,Monday,negative
4647,Twitter,image,05/27/2023 23:35,90,660,187,Thursday,positive
4648,Twitter,video,05/07/2023 00:57,1192,791,982,Wednesday,neutral
4649,LinkedIn,image,11/20/2023 20:47,764,461,84,Wednesday,neutral
4650,LinkedIn,image,08/16/2023 20:10,4571,337,477,Monday,neutral
4651,Twitter,text,09/04/2023 12:54,2317,46,438,Monday,neutral
4652,Twitter,text,06/21/2023 20:00,4395,222,469,Thursday,positive
4653,LinkedIn,poll,09/08/2023 21:27,4535,145,484,Tuesday,negative
4654,Facebook,image,05/08/2023 16:13,2279,306,995,Thursday,positive
4655,LinkedIn,carousel,07/15/2023 01:39,1727,748,75,Saturday,negative
4656,LinkedIn,video,03/12/2023 10:50,2725,401,281,Wednesday,negative
4657,Instagram,video,12/11/2023 20:39,3206,148,813,Tuesday,negative
4658,Facebook,video,05/29/2023 19:07,4838,692,20,Tuesday,negative
4659,Facebook,image,11/22/2023 11:19,1308,954,20,Thursday,neutral
4660,Facebook,video,10/07/2023 07:16,1465,570,586,Monday,negative
4661,Instagram,image,10/21/2023 01:16,744,257,603,Monday,neutral
4662,LinkedIn,carousel,11/30/2023 18:55,4614,15,630,Thursday,negative
4663,Twitter,poll,11/02/2023 08:28,4731,177,281,Friday,positive
4664,Facebook,text,11/02/2023 16:46,2446,151,603,Sunday,neutral
4665,Facebook,image,05/30/2023 03:26,2738,165,769,Tuesday,positive
4666,Instagram,carousel,10/07/2023 04:33,4811,195,412,Thursday,negative
4667,Twitter,poll,11/25/2023 01:20,3106,195,734,Saturday,positive
4668,Facebook,text,07/15/2023 06:22,2025,46,58,Sunday,positive
4669,Facebook,carousel,12/27/2023 10:24,2139,805,349,Monday,positive
4670,LinkedIn,carousel,02/06/2023 07:11,3311,257,614,Wednesday,negative
4671,Instagram,image,02/04/2023 04:35,2129,386,443,Thursday,negative
4672,Twitter,video,05/08/2023 22:54,4232,223,540,Saturday,positive
4673,Facebook,poll,04/08/2023 04:56,3991,349,322,Sunday,negative
4674,Facebook,video,07/14/2023 13:23,4436,455,462,Tuesday,neutral
4675,Twitter,image,07/18/2023 05:17,1913,967,205,Tuesday,neutral
4676,Facebook,poll,04/23/2023 05:13,3615,972,394,Tuesday,negative
4677,Twitter,text,10/02/2023 04:53,1380,569,223,Tuesday,negative
4678,Twitter,poll,06/29/2023 04:42,442,987,683,Saturday,negative
4679,Instagram,text,04/15/2023 23:38,4150,513,749,Tuesday,positive
4680,Instagram,image,08/30/2023 15:08,4555,168,97,Monday,neutral
4681,Facebook,image,01/27/2023 20:06,4110,261,360,Wednesday,positive
4682,Instagram,video,11/26/2023 21:46,742,491,863,Tuesday,positive
4683,Facebook,image,05/20/2023 11:48,4555,735,316,Sunday,neutral
4684,Twitter,video,10/11/2023 13:44,3112,988,944,Monday,negative
4685,LinkedIn,video,03/30/2023 23:52,1887,87,484,Friday,positive
4686,Facebook,poll,03/01/2023 22:02,3299,609,849,Monday,positive
4687,Facebook,carousel,05/06/2023 09:35,684,817,558,Thursday,negative
4688,Instagram,image,08/14/2023 15:24,1301,209,790,Friday,positive
4689,Instagram,image,03/12/2023 12:59,4510,919,356,Friday,positive
4690,LinkedIn,carousel,09/01/2023 20:40,3878,86,645,Friday,negative
4691,Facebook,image,09/24/2023 20:05,4752,889,146,Saturday,negative
4692,Instagram,video,07/23/2023 18:06,2497,13,206,Sunday,neutral
4693,Instagram,poll,02/15/2023 03:06,4909,220,976,Monday,positive
4694,Instagram,text,02/19/2023 07:08,2555,587,252,Sunday,positive
4695,Instagram,image,12/27/2023 12:22,1235,429,146,Friday,neutral
4696,Instagram,text,11/24/2023 16:43,2178,706,539,Tuesday,negative
4697,Instagram,video,12/02/2023 05:27,1797,358,400,Friday,positive
4698,Twitter,video,05/21/2023 00:36,2788,707,344,Monday,negative
4699,LinkedIn,carousel,12/22/2023 10:51,537,122,821,Sunday,neutral
4700,LinkedIn,image,02/18/2023 16:10,2824,744,897,Friday,positive
4701,Facebook,poll,01/19/2023 22:50,2400,939,766,Friday,positive
4702,Twitter,video,06/17/2023 07:25,1076,735,946,Thursday,negative
4703,Twitter,video,01/02/2023 19:04,158,190,483,Friday,negative
4704,Facebook,image,12/19/2023 10:05,4463,640,702,Tuesday,negative
4705,Facebook,poll,05/18/2023 20:30,2605,193,534,Sunday,positive
4706,Instagram,text,04/13/2023 13:56,1916,482,485,Friday,negative
4707,Twitter,image,08/20/2023 04:18,333,24,332,Friday,positive
4708,Instagram,video,10/10/2023 15:49,911,43,734,Thursday,neutral
4709,LinkedIn,text,12/18/2023 02:47,1663,66,599,Thursday,positive
4710,Twitter,image,04/02/2023 13:39,4494,417,617,Friday,positive
4711,Twitter,poll,05/09/2023 00:24,3823,847,550,Monday,negative
4712,Facebook,poll,12/01/2023 09:22,498,822,518,Sunday,negative
4713,LinkedIn,carousel,08/09/2023 18:04,717,963,980,Friday,positive
4714,Facebook,image,07/04/2023 00:26,202,355,939,Wednesday,positive
4715,LinkedIn,video,04/22/2023 03:05,4214,477,143,Wednesday,neutral
4716,Facebook,poll,05/06/2023 08:29,4519,913,305,Sunday,neutral
4717,Facebook,text,12/28/2023 04:21,3587,72,880,Wednesday,neutral
4718,LinkedIn,image,03/26/2023 12:47,3778,232,746,Monday,neutral
4719,LinkedIn,carousel,04/19/2023 05:35,3109,264,734,Thursday,neutral
4720,Facebook,text,01/19/2023 02:34,858,987,566,Sunday,negative
4721,Instagram,carousel,11/30/2023 01:56,57,621,930,Monday,positive
4722,Facebook,carousel,11/24/2023 13:52,2881,752,974,Wednesday,negative
4723,Instagram,carousel,10/02/2023 23:01,2148,796,522,Monday,neutral
4724,Facebook,text,11/28/2023 15:29,688,247,620,Wednesday,neutral
4725,Twitter,carousel,10/11/2023 00:41,3953,840,64,Thursday,negative
4726,Facebook,text,03/25/2023 05:49,3412,510,739,Thursday,neutral
4727,Twitter,text,10/16/2023 04:31,4174,874,955,Monday,neutral
4728,Facebook,carousel,02/02/2023 18:42,3634,351,427,Tuesday,neutral
4729,LinkedIn,image,04/23/2023 15:09,70,991,401,Saturday,positive
4730,Twitter,carousel,07/09/2023 08:23,3902,454,573,Sunday,negative
4731,Instagram,carousel,09/21/2023 08:15,851,894,73,Thursday,positive
4732,Facebook,image,08/20/2023 06:04,1000,213,707,Tuesday,negative
4733,Twitter,video,05/24/2023 19:34,4723,814,465,Thursday,negative
4734,Twitter,image,04/28/2023 11:14,1248,802,505,Thursday,positive
4735,Twitter,poll,02/15/2023 07:01,1212,247,251,Wednesday,neutral
4736,Facebook,carousel,05/31/2023 18:16,3744,470,947,Saturday,neutral
4737,LinkedIn,poll,12/26/2023 16:23,3573,956,377,Tuesday,neutral
4738,Instagram,carousel,09/22/2023 18:55,3758,768,12,Monday,neutral
4739,Twitter,text,05/24/2023 20:28,762,542,694,Monday,neutral
4740,Facebook,carousel,01/31/2023 01:17,860,894,764,Wednesday,negative
4741,Twitter,carousel,12/14/2023 15:35,1592,84,483,Monday,negative
4742,LinkedIn,text,08/26/2023 15:36,682,208,649,Monday,neutral
4743,Instagram,video,06/01/2023 11:56,228,403,443,Tuesday,negative
4744,LinkedIn,image,09/10/2023 21:29,837,567,186,Sunday,negative
4745,Twitter,carousel,12/16/2023 23:13,1525,541,451,Wednesday,neutral
4746,Facebook,carousel,08/04/2023 11:27,353,325,499,Sunday,negative
4747,Facebook,text,09/22/2023 08:58,1315,394,526,Monday,negative
4748,LinkedIn,poll,02/11/2023 12:01,4766,320,43,Monday,positive
4749,Instagram,video,01/04/2023 15:01,4380,541,277,Sunday,positive
4750,Instagram,poll,08/25/2023 01:52,4597,943,499,Saturday,neutral
4751,Facebook,image,10/25/2023 15:28,3485,289,89,Wednesday,positive
4752,Instagram,video,07/01/2023 14:49,611,625,98,Saturday,neutral
4753,Twitter,image,11/14/2023 00:46,1267,882,70,Monday,positive
4754,Twitter,video,11/17/2023 22:58,2522,201,853,Sunday,positive
4755,Instagram,carousel,11/28/2023 13:10,4311,647,865,Friday,neutral
4756,Instagram,text,02/10/2023 13:42,1394,713,919,Tuesday,neutral
4757,LinkedIn,carousel,05/26/2023 14:29,2521,340,401,Wednesday,negative
4758,Facebook,text,10/30/2023 08:41,2316,806,309,Thursday,negative
4759,LinkedIn,carousel,08/23/2023 08:03,924,543,325,Friday,negative
4760,Facebook,video,06/22/2023 12:20,2343,220,157,Wednesday,negative
4761,LinkedIn,image,09/24/2023 23:55,2359,332,71,Sunday,negative
4762,LinkedIn,video,07/25/2023 17:42,2962,794,45,Tuesday,positive
4763,Twitter,text,07/09/2023 01:02,2426,897,591,Saturday,neutral
4764,LinkedIn,image,06/16/2023 03:59,2305,176,217,Monday,negative
4765,Instagram,video,03/30/2023 07:43,4857,440,403,Tuesday,negative
4766,LinkedIn,carousel,10/08/2023 14:47,4713,407,185,Friday,neutral
4767,Facebook,video,02/09/2023 22:39,4931,875,542,Friday,positive
4768,Twitter,poll,02/07/2023 17:03,2933,522,413,Sunday,negative
4769,Twitter,video,11/20/2023 15:27,1816,445,850,Friday,negative
4770,Twitter,carousel,12/05/2023 08:17,2711,909,682,Saturday,positive
4771,Twitter,carousel,03/23/2023 07:26,4854,564,524,Friday,neutral
4772,Twitter,image,06/22/2023 05:35,4829,230,471,Friday,neutral
4773,Instagram,poll,06/06/2023 17:19,1966,414,958,Tuesday,negative
4774,Instagram,text,07/13/2023 02:38,109,545,908,Tuesday,positive
4775,LinkedIn,carousel,04/15/2023 11:24,3378,292,371,Wednesday,negative
4776,Instagram,text,11/03/2023 14:15,759,171,484,Saturday,neutral
4777,Instagram,video,03/20/2023 09:31,1087,560,693,Tuesday,neutral
4778,Instagram,carousel,01/20/2023 18:50,4025,792,80,Monday,neutral
4779,LinkedIn,text,11/03/2023 22:16,2483,611,482,Sunday,negative
4780,LinkedIn,text,11/27/2023 08:20,2143,806,196,Wednesday,neutral
4781,Facebook,carousel,12/19/2023 08:11,2142,239,163,Saturday,neutral
4782,LinkedIn,carousel,12/19/2023 20:43,923,997,658,Sunday,neutral
4783,Facebook,text,02/24/2023 01:14,3207,718,920,Thursday,positive
4784,Facebook,image,06/06/2023 02:36,3455,891,976,Wednesday,neutral
4785,Instagram,carousel,11/03/2023 21:39,2154,45,837,Saturday,neutral
4786,LinkedIn,carousel,06/15/2023 00:17,1043,411,910,Sunday,positive
4787,Facebook,image,11/23/2023 11:03,1049,56,82,Wednesday,negative
4788,Twitter,video,10/31/2023 04:22,4766,788,995,Thursday,positive
4789,LinkedIn,carousel,11/29/2023 18:19,4863,298,524,Saturday,negative
4790,LinkedIn,image,01/27/2023 14:19,631,954,24,Friday,neutral
4791,Facebook,poll,02/15/2023 13:20,1914,965,356,Thursday,neutral
4792,Facebook,carousel,05/13/2023 05:02,4320,104,801,Tuesday,positive
4793,Twitter,poll,01/12/2023 05:52,2633,344,962,Tuesday,positive
4794,Facebook,poll,05/28/2023 19:39,2965,599,949,Sunday,neutral
4795,Instagram,poll,02/28/2023 02:37,1021,131,178,Sunday,negative
4796,LinkedIn,text,07/25/2023 14:22,2699,443,587,Wednesday,neutral
4797,Twitter,carousel,11/07/2023 06:45,2944,697,684,Friday,negative
4798,Facebook,video,10/20/2023 19:05,3476,115,613,Thursday,negative
4799,Twitter,carousel,06/24/2023 00:03,109,672,855,Saturday,neutral
4800,LinkedIn,text,03/16/2023 17:49,1552,579,782,Saturday,negative
4801,Twitter,poll,11/11/2023 12:27,3700,205,436,Tuesday,positive
4802,Twitter,video,07/19/2023 16:46,3800,294,667,Monday,neutral
4803,Instagram,text,01/09/2023 21:51,1865,710,664,Thursday,negative
4804,Facebook,text,09/04/2023 13:40,3655,855,252,Monday,positive
4805,Instagram,carousel,10/29/2023 21:22,558,264,620,Sunday,negative
4806,Twitter,carousel,06/17/2023 10:23,3188,77,910,Monday,positive
4807,LinkedIn,poll,11/15/2023 15:16,3015,629,491,Saturday,positive
